TISSUS
"DI,Melanges bitumineux ,0.00161737572538296,0.0,0.00323475145076593,0.0,0.0,0.0,0.0,0.00323475145076593,0.00323475145076593,0.00107825048358864"
"DI,Terres  non polluees ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"DI,Beton et pierre ,0.920036996780847,0.879970509727624,1.25544161608175,0.584632377479939,1.17530864197531,0.879970509727624,0.879970509727624,1.25544161608175,1.25544161608175,1.005127545179"
"DI,Tuiles et briques ,0.789395821900996,1.85283225303062,0.461604503995904,1.11718713980609,2.58847736625514,1.85283225303062,1.85283225303062,0.461604503995904,0.461604503995904,1.38908967001905"
"DI,Ceramique ,0.00597328142246643,0.0202557747468052,0.00517986931840062,0.00676669352653223,0.0337448559670782,0.0202557747468052,0.0202557747468052,0.00517986931840062,0.00517986931840062,0.015230472937337"
"DI,Verre sans menuiserie ,0.00334477609245826,0.005,0.00168955218491651,0.005,0.005,0.0,0.0,0.00168955218491651,0.00168955218491651,0.00389651739497217"
"DI,Melanges de DI listes cidessus sans DND ,0.027403946618298,0.0418170854271357,0.0129737223823247,0.0418341708542714,0.0418,0.0418170854271357,0.0418170854271357,0.0129737223823247,0.0129737223823247,0.0322026310788653"
"DI,Autres dechets inertes,0.00584975065076318,0.00200446677833613,0.00769056774485411,0.00400893355667225,0.0,0.00200446677833613,0.00200446677833613,0.00769056774485411,0.00769056774485411,0.00389983376717545"
"DND,Plaques et carreaux ,0.0300453075827475,0.0293968602350826,0.0366878411973873,0.0234027739681076,0.0353909465020576,0.0293968602350826,0.0293968602350826,0.0366878411973873,0.0366878411973873,0.0318271872225175"
"DND,Enduit platre + support inerte ,0.00451548012508151,0.00119952540480179,0.00783190944055944,0.00119905080960357,0.0012,0.00119952540480179,0.00119952540480179,0.00783190944055944,0.00783190944055944,0.00341032008338767"
"DND,Complexes platre + isolant,0.00100371012648791,0.000924595198213289,0.00105822985654924,0.000949190396426577,0.0009,0.000924595198213289,0.000924595198213289,0.00105822985654924,0.00105822985654924,0.000969140084325273"
"DND,Bois Non traites ,0.00656908359371125,0.0,0.0131381671874225,0.0,0.0,0.0,0.0,0.0131381671874225,0.0131381671874225,0.00437938906247417"
"DND,Bois Faiblement adjuvantes ,0.0300572003465422,0.0487927906656157,0.00368108273633859,0.0564333179567458,0.0411522633744856,0.0487927906656157,0.0487927906656157,0.00368108273633859,0.00368108273633859,0.03375555468919"
"DND,Fenetres et autres ouvertures vitrees ,0.000189760638297872,0.0,0.000379521276595745,0.0,0.0,0.0,0.0,0.000379521276595745,0.000379521276595745,0.000126507092198582"
"DND,Metaux,0.0382793341415591,0.00107949915648524,0.0754996699701476,0.00105899831297049,0.0011,0.00107949915648524,0.00107949915648524,0.0754996699701476,0.0754996699701476,0.0258862227610394"
"DND,Plastiques-exPVC,0.000548461267424614,0.00000418760469011725,0.00108854732546899,0.00000837520938023451,0.0,0.00000418760469011725,0.00000418760469011725,0.00108854732546899,0.00108854732546899,0.000365640844949743"
"DND,Isolants-Laines minerales ,0.00197360473479927,0.000418453378001117,0.0035103027135963,0.000436906756002233,0.0004,0.000418453378001117,0.000418453378001117,0.0035103027135963,0.0035103027135963,0.00144906982319951"
"DND,Isolants-Plastiques alveolaires ,0.000651346324389603,0.0000932719151312116,0.00121614881851678,0.0000865438302624232,0.0001,0.0000932719151312116,0.0000932719151312116,0.00121614881851678,0.00121614881851678,0.000467564216259736"
"DND,Isolants-Autres ,0.00109294323825607,0.00218013062044712,0.0000256252356178843,0.00216026124089425,0.0022,0.00218013062044712,0.00218013062044712,0.0000256252356178843,0.0000256252356178843,0.00146196215883738"
"DND,Complexe d'etancheite sans goudron,0.00704428400648075,0.00660944967894469,0.000869668655072113,0.0132188993578894,0.0,0.00660944967894469,0.00660944967894469,0.000869668655072113,0.000869668655072113,0.00469618933765383"
"DND,Revetements de sols ,0.00157524063254387,0.000115605806811837,0.00301926965146407,0.000131211613623674,0.0001,0.000115605806811837,0.000115605806811837,0.00301926965146407,0.00301926965146407,0.00108349375502925"
"DND,DEEE non dangereux,0.000363750942471537,0.0,0.000727501884943075,0.0,0.0,0.0,0.0,0.000727501884943075,0.000727501884943075,0.000242500628314358"
"DND,Melanges de DND listes cidessus ,0.0118641268844221,0.0232031546621999,0.000521944444444444,0.0232063093243998,0.0232,0.0232031546621999,0.0232031546621999,0.000521944444444444,0.000521944444444444,0.0156427512562814"
"DND,Vegetaux ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"DND,Terre vegetale ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"DND,Autres DND,0.0761786746549128,0.0840702078436068,0.0229000611946286,0.129457288115197,0.0386831275720165,0.0840702078436068,0.0840702078436068,0.0229000611946286,0.0229000611946286,0.063680158960614"
"DD,Amiante lie a des materiaux inertes ,0.0132308495855218,0.0113655599904732,0.0096318137579984,0.0168298854130452,0.00590123456790124,0.0113655599904732,0.0113655599904732,0.0096318137579984,0.0096318137579984,0.0107876445796483"
"DD,Autres types d'amiante lie,0.00491061977525545,0.00328168620882189,0.00325786713286713,0.00656337241764378,0.0,0.00328168620882189,0.00328168620882189,0.00325786713286713,0.00325786713286713,0.00327374651683697"
"DD,Amiante friable ,0.000779940555305316,0.0,0.00155988111061063,0.0,0.0,0.0,0.0,0.00155988111061063,0.00155988111061063,0.000519960370203544"
"DD,Melanges bitumineux contenant du goudron ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"DD,Complexe d'etancheite contenant du goudron ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"DD,Peintures contenant des  substances dangereuses ,0.00000209380234505863,0.00000209380234505863,0.0,0.00000418760469011725,0.0,0.00000209380234505863,0.00000209380234505863,0.0,0.0,0.00000139586823003908"
"DD,Bois traites contenant des substances dangereuses ,0.000050251256281407,0.000050251256281407,0.0,0.000100502512562814,0.0,0.000050251256281407,0.000050251256281407,0.0,0.0,0.000033500837520938"
"DD,Equipements de chauffage de climatisation ou frigorifiques contenant des fluides frigorigenes dangereux ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"DD,Sources lumineuses ,0.0000174860268931694,0.0000329218106995885,0.0000349720537863388,0.0,0.000065843621399177,0.0000329218106995885,0.0000329218106995885,0.0000349720537863388,0.0000349720537863388,0.0000336052250618386"
"DD,Autres DEEE  contenant des substances dangereuses,0.000224118092832498,0.000286728589468005,0.000203997113724871,0.000244239071940124,0.000329218106995885,0.000286728589468005,0.000286728589468005,0.000203997113724871,0.000203997113724871,0.00025915143088696"
"DD,Terres contenant des substances dangereuses ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"DD,Autres DD,0.00266695513584286,0.00101302266477973,0.00334901720550075,0.00198489306618498,0.0000411522633744856,0.00101302266477973,0.00101302266477973,0.00334901720550075,0.00334901720550075,0.00179168751168674"
